some statistics on the price of rice grouped by (day,year)

library(plyr)

> ddply(d, as.character(list('year','day','product')), function(x)data.frame(mean=mean(x$price),stdev=sd(x$price)) )
     year  day product      mean     stdev
1737 2009  276    Rice  833.9664  587.4366
1738 2009  277    Rice  815.2381  582.9767
1739 2009  278    Rice  863.8390  581.2041
1740 2009  279    Rice  884.0923  584.2192
1741 2009  280    Rice  875.7203  600.6633
1742 2009  281    Rice  881.0314  604.3941
1743 2009  282    Rice  893.7534  625.9283
1744 2009  283    Rice  774.5027  526.2053
1745 2009  284    Rice  791.4083  556.6493
1746 2009  285    Rice  864.8403  572.1167
1747 2009  286    Rice  872.7126  604.2319
1748 2009  287    Rice  868.1952  588.8090
1749 2009  288    Rice  868.5071  601.6525
1750 2009  289    Rice  892.9663  603.8983
1751 2009  290    Rice  838.7431  592.1358
1752 2009  291    Rice  833.0000  601.2308
1753 2009  292    Rice  841.6444  578.6101
1754 2009  293    Rice  894.6535  604.9670
1755 2009  294    Rice  868.5714  601.4878
1756 2009  295    Rice  863.9699  592.6638
1757 2009  296    Rice  893.5288  622.1433
1758 2009  297    Rice  851.9484  628.1495
1759 2009  298    Rice  844.7538  641.2145
1760 2009  299    Rice  871.3060  600.6718
1761 2009  300    Rice  912.2595  611.8384
1762 2009  301    Rice  860.8938  605.0776
1763 2009  302    Rice  864.2377  588.9229
1764 2009  303    Rice  881.2894  630.1375
1765 2009  304    Rice  885.4716  611.1347
1766 2009  305    Rice  835.2394  561.2518
1767 2009  306    Rice  918.7023  645.8366
1768 2009  307    Rice  927.3066  626.1001
1769 2009  308    Rice  831.4610  561.7686
1770 2009  309    Rice  833.8238  551.0841
1771 2009  310    Rice  871.7718  593.5557
1772 2009  311    Rice  879.2962  584.8619
1773 2009  312    Rice  804.3897  557.0189
1774 2009  313    Rice  907.7099  623.0217
1775 2009  314    Rice  918.8089  626.7462
1776 2009  315    Rice  886.4945  596.6135
1777 2009  316    Rice  857.9094  589.8403
1778 2009  317    Rice  892.1317  602.7017
1779 2009  318    Rice  845.7783  586.2202
1780 2009  319    Rice  788.7647  542.8164
1781 2009  320    Rice  849.7173  550.7138
1782 2009  321    Rice  890.5255  578.5306
1783 2009  322    Rice  836.3435  538.2982
1784 2009  323    Rice  857.9496  574.5393
1785 2009  324    Rice  876.7252  586.4579
1786 2009  325    Rice  862.5504  577.7917
1787 2009  326    Rice  785.2846  521.8248
1788 2009  327    Rice  866.8352  571.0611
1789 2009  328    Rice  877.6681  538.2985
1790 2009  329    Rice  878.5480  588.7848
1791 2009  330    Rice  885.4714  590.3388
1792 2009  331    Rice  838.0460  533.2648
1793 2009  332    Rice  804.1361  546.2701
1794 2009  333    Rice  758.7876  470.2413
1795 2009  334    Rice  884.5126  586.3779
1796 2009  335    Rice  841.7435  515.9260
1797 2009  336    Rice  902.7008  609.1342
1798 2009  337    Rice  847.8109  536.1191
1799 2009  338    Rice  882.0839  575.9834
1800 2009  339    Rice  872.9288  571.8252
1801 2009  340    Rice  779.0598  514.6752
1802 2009  341    Rice  882.3213  588.3042
1803 2009  342    Rice  890.4296  549.7502
1804 2009  343    Rice  841.1429  547.7787
1805 2009  344    Rice  858.2222  530.6453
1806 2009  345    Rice  905.7978  588.2412
1807 2009  346    Rice  833.6075  543.8640
1808 2009  347    Rice  846.4182  562.2691
1809 2009  348    Rice  862.0502  534.0969
1810 2009  349    Rice  906.4704  577.0662
1811 2009  350    Rice  874.0397  539.1091
1812 2009  351    Rice  862.5176  538.6157
1813 2009  352    Rice  903.0681  564.2985
1814 2009  353    Rice  882.3438  559.2447
1815 2009  354    Rice  820.2232  494.8762
1816 2009  355    Rice  900.0038  563.6392
1817 2009  356    Rice  919.0353  528.2561
1818 2009  357    Rice  910.3166  576.8761
1819 2009  358    Rice  893.2103  556.6407
1820 2009  359    Rice  822.2671  497.4340
1821 2009  360    Rice  924.8277  576.6064
1822 2009  361    Rice  863.7477  539.2041
1823 2009  362    Rice  872.3813  556.2085
1824 2009  363    Rice  912.3677  554.0999
1825 2009  364    Rice  914.1935  578.5371
1826 2009  365    Rice  893.2048  584.1143
1827 2010    1    Rice  933.0881  595.1707
1828 2010    2    Rice  859.5099  522.2149
1829 2010    3    Rice  898.4545  553.4524
1830 2010    4    Rice  858.7972  510.6049
1831 2010    5    Rice  888.4479  516.9238
1832 2010    6    Rice  883.5322  560.2082
1833 2010    7    Rice  864.2308  523.1930
1834 2010    8    Rice  914.1556  574.5704
1835 2010    9    Rice  877.7290  552.6030
1836 2010   10    Rice  840.0299  509.5463
1837 2010   11    Rice  886.0000  531.9363
1838 2010   12    Rice  965.9615  563.7707
1839 2010   13    Rice  895.2811  554.5734
1840 2010   14    Rice  849.1737  486.3551
1841 2010   15    Rice  894.1370  569.1611
1842 2010   16    Rice  901.8224  542.1019
1843 2010   17    Rice  881.2963  519.2219
1844 2010   18    Rice  904.4491  526.9602
1845 2010   19    Rice  926.5509  511.7241
1846 2010   20    Rice  889.6506  552.2337
1847 2010   21    Rice  872.3552  509.5010
1848 2010   22    Rice  945.1258  566.4828
1849 2010   23    Rice  913.3647  550.7810
1850 2010   24    Rice  846.7087  487.8773
1851 2010   25    Rice  891.3286  525.6122
1852 2010   26    Rice 1004.5607  573.9479
1853 2010   27    Rice  914.3961  547.9197
1854 2010   28    Rice  923.6459  558.0941
1855 2010   29    Rice  907.4498  539.2304
1856 2010   30    Rice  906.2387  557.7555
1857 2010   31    Rice  844.6720  487.3949
1858 2010   32    Rice  915.4723  550.8207
1859 2010   33    Rice  936.7419  529.5025
1860 2010   34    Rice  933.7893  565.1802
1861 2010   35    Rice  921.3594  557.7443
1862 2010   36    Rice  928.1187  571.6857
1863 2010   37    Rice  916.8966  568.4681
1864 2010   38    Rice  758.0000  407.9512
1865 2010   39    Rice  897.2019  541.5374
1866 2010   40    Rice  921.5682  550.0478
1867 2010   41    Rice  927.3758  546.2826
1868 2010   42    Rice  912.4917  539.6810
1869 2010   43    Rice  826.5126  501.9030
1870 2010   44    Rice  825.4532  505.4772
1871 2010   45    Rice  855.3525  559.8160
1872 2010   46    Rice  925.3094  547.8081
1873 2010   47    Rice  950.3418  568.7424
1874 2010   48    Rice  893.3782  501.5046
1875 2010   49    Rice  905.2200  533.0356
1876 2010   50    Rice  931.4712  566.2598
1877 2010   51    Rice  912.7218  548.9951
1878 2010   52    Rice  813.0519  507.3181
1879 2010   53    Rice  920.9968  556.3176
1880 2010   54    Rice  975.6835  573.4141
1881 2010   55    Rice  908.8991  563.8432
1882 2010   56    Rice  913.1025  526.3816
1883 2010   57    Rice  886.5496  542.8167
1884 2010   58    Rice  819.6687  437.7635
1885 2010   59    Rice  839.9123  540.6466
1886 2010   60    Rice  976.6214  533.3969
1887 2010   61    Rice  933.8520  514.2055
1888 2010   62    Rice  875.3956  518.2688
1889 2010   63    Rice  901.2358  546.2550
1890 2010   64    Rice  910.7115  555.4336
1891 2010   65    Rice  882.8633  559.3675
1892 2010   66    Rice  781.5368  466.2742
1893 2010   67    Rice  922.5732  540.7366
1894 2010   68    Rice  930.8796  550.9196
1895 2010   69    Rice  903.1548  534.3050
1896 2010   70    Rice  912.4511  546.8379
1897 2010   71    Rice  911.8168  528.2528
1898 2010   72    Rice  831.6309  533.7328
1899 2010   73    Rice  801.0929  513.9040
1900 2010   74    Rice  908.8265  526.7328
1901 2010   75    Rice  873.8577  507.5030
1902 2010   76    Rice  880.1718  505.8287
1903 2010   77    Rice  892.5374  544.9331
1904 2010   78    Rice  888.3660  507.2140
1905 2010   79    Rice  906.1765  546.9707
1906 2010   80    Rice  754.6571  421.9108
1907 2010   81    Rice  868.4777  462.7356
1908 2010   82    Rice  898.0523  509.7584
1909 2010   83    Rice  803.6345  433.2935
1910 2010   84    Rice  889.4051  538.3604
1911 2010   85    Rice  910.7578  555.6687
1912 2010   86    Rice  893.6143  525.3711
1913 2010   87    Rice  804.9535  455.4718
1914 2010   88    Rice  900.5748  508.7884
1915 2010   89    Rice  901.2491  521.9340
1916 2010   90    Rice  888.1218  514.0279
1917 2010   91    Rice  853.0000  505.2455
1918 2010   92    Rice  740.4054  433.5176
1919 2010   93    Rice  908.8464  557.9691
1920 2010   94    Rice  847.0137  512.7314
1921 2010   95    Rice  879.6655  520.2889
1922 2010   96    Rice  960.3503  584.2766
1923 2010   97    Rice  910.3766  557.9769
1924 2010   98    Rice  915.2367  556.4155
1925 2010   99    Rice  896.2825  545.2878
1926 2010  100    Rice  835.5837  542.7768
1927 2010  101    Rice  748.0458  428.5171
1928 2010  102    Rice  928.8946  570.7723
1929 2010  103    Rice  925.8717  580.4476
1930 2010  104    Rice  789.7151  503.6124
1931 2010  105    Rice  898.7815  594.6363
1932 2010  106    Rice  911.9905  564.2652
1933 2010  107    Rice  917.0671  573.8909
1934 2010  108    Rice  787.6923  433.6301
1935 2010  109    Rice  913.5599  549.9165
1936 2010  110    Rice  934.3232  569.4159
1937 2010  111    Rice  910.7853  567.8611
1938 2010  112    Rice  903.1309  520.5317
1939 2010  113    Rice  928.6890  566.7265
1940 2010  114    Rice  887.3838  531.2540
1941 2010  115    Rice  780.8211  408.4302
1942 2010  116    Rice  879.1224  504.1662
1943 2010  117    Rice  915.5050  520.4797
1944 2010  118    Rice  882.1886  491.2994
1945 2010  119    Rice  886.5106  526.1687
1946 2010  120    Rice  938.1480  560.2062
1947 2010  121    Rice  805.4934  462.9638
1948 2010  122    Rice  781.5349  463.2281
1949 2010  123    Rice  897.3311  532.9848
1950 2010  124    Rice  934.7603  526.0323
1951 2010  125    Rice  910.6881  538.9425
1952 2010  126    Rice  893.3278  527.6490
1953 2010  127    Rice  917.8712  537.6981
1954 2010  128    Rice  888.0474  500.6659
1955 2010  129    Rice  869.0076  483.4867
1956 2010  130    Rice  893.4326  498.4526
1957 2010  131    Rice  976.3333  564.9949
1958 2010  132    Rice  915.4714  532.7435
1959 2010  133    Rice  915.8110  552.3532
1960 2010  134    Rice  918.4605  561.8968
1961 2010  135    Rice  861.1707  503.6679
1962 2010  136    Rice  866.1844  469.8303
1963 2010  137    Rice  931.3513  546.2279
1964 2010  138    Rice  952.2336  538.6406
1965 2010  139    Rice  881.4272  516.0152
1966 2010  140    Rice  895.6720  500.1266
1967 2010  141    Rice  918.6149  503.9994
1968 2010  142    Rice  885.5000  488.5419
1969 2010  143    Rice  761.7717  374.0586
1970 2010  144    Rice  928.6587  514.0879
1971 2010  145    Rice  936.9516  514.7676
1972 2010  146    Rice  899.3805  517.2408
1973 2010  147    Rice  922.9580  505.6565
1974 2010  148    Rice  927.3979  511.3199
1975 2010  149    Rice  952.6541  538.7134
1976 2010  150    Rice  808.3675  405.1792
1977 2010  151    Rice  955.8625  530.8071
1978 2010  152    Rice  944.7961  517.5557
1979 2010  153    Rice  870.4759  460.7138
1980 2010  154    Rice  918.4110  537.0755
1981 2010  155    Rice  912.4876  507.0590
1982 2010  156    Rice  885.8373  502.2721
1983 2010  157    Rice  804.2121  413.8839
1984 2010  158    Rice  933.7825  521.8563
1985 2010  159    Rice  980.1043  559.6897
1986 2010  160    Rice  915.5545  496.8308
1987 2010  161    Rice  932.7231  517.9791
1988 2010  162    Rice  918.5288  498.2052
1989 2010  163    Rice  846.3091  447.4317
1990 2010  164    Rice  807.8971  394.8071
1991 2010  165    Rice  930.9701  475.6575
1992 2010  166    Rice  943.1871  500.5718
1993 2010  167    Rice  901.2778  482.7858
1994 2010  168    Rice  907.2955  489.1993
1995 2010  169    Rice  929.3737  530.5502
1996 2010  170    Rice  899.8380  496.5233
1997 2010  171    Rice  766.1008  304.6316
1998 2010  172    Rice  931.0391  507.2491
1999 2010  173    Rice  982.0492  531.3213
2000 2010  174    Rice  924.2265  477.1934
2001 2010  175    Rice  947.1833  526.1266
2002 2010  176    Rice  918.4276  498.4200
2003 2010  177    Rice  931.0875  483.9196
2004 2010  178    Rice  852.0081  428.8870
2005 2010  179    Rice  962.7216  486.8193
2006 2010  180    Rice 1000.3517  542.7513
2007 2010  181    Rice  954.8587  509.4527
2008 2010  182    Rice  964.6201  542.1741
2009 2010  183    Rice  959.0034  536.2496
2010 2010  184    Rice  978.8541  539.5508
2011 2010  185    Rice  861.1168  449.5014
2012 2010  186    Rice  931.3967  508.3448
2013 2010  187    Rice 1068.1510  587.2840
2014 2010  188    Rice  975.9381  513.4155
2015 2010  189    Rice  983.0034  535.9560
2016 2010  190    Rice  984.2059  543.9137
2017 2010  191    Rice  945.8986  485.6352
2018 2010  192    Rice  855.0233  426.5909
2019 2010  193    Rice 1017.2099  557.0187
2020 2010  194    Rice 1022.2021  536.3308
2021 2010  195    Rice  966.5088  540.3164
2022 2010  196    Rice 1004.2393  570.7956
2023 2010  197    Rice  980.5768  525.4893
2024 2010  198    Rice  963.9622  505.6533
2025 2010  199    Rice  905.7805  488.1434
2026 2010  200    Rice  989.6792  492.0030
2027 2010  201    Rice 1014.0550  531.0642
2028 2010  202    Rice  988.6424  540.7161
2029 2010  203    Rice 1011.5439  543.1170
2030 2010  204    Rice  998.7422  542.9852
2031 2010  205    Rice  948.2966  473.0545
2032 2010  206    Rice  887.5000  449.8361
2033 2010  207    Rice 1011.3571  515.4217
2034 2010  208    Rice 1040.7018  542.2806
2035 2010  209    Rice 1031.8322  545.5028
2036 2010  210    Rice  980.5848  504.6533
2037 2010  211    Rice 1038.2452  541.4175
2038 2010  212    Rice 1025.4023  558.9521
2039 2010  213    Rice  903.6884  431.8386
2040 2010  214    Rice 1024.7778  518.3719
2041 2010  215    Rice  987.3397  512.6933
2042 2010  216    Rice  977.3333  473.7344
2043 2010  217    Rice  959.5667  524.7234
2044 2010  218    Rice 1006.1543  533.2512
2045 2010  219    Rice  997.4930  521.3762
2046 2010  220    Rice  911.2158  446.7724
2047 2010  221    Rice  968.3435  484.2494
2048 2010  222    Rice 1014.6070  523.4331
2049 2010  223    Rice  996.7944  519.0805
2050 2010  224    Rice  994.9562  518.7089
2051 2010  225    Rice 1004.2257  507.7992
2052 2010  226    Rice  968.4027  479.4048
2053 2010  227    Rice 1016.7333  449.3323
2054 2010  228    Rice 1022.7279  521.5734
2055 2010  229    Rice 1024.7941  518.3668
2056 2010  230    Rice 1017.6667  527.6795
2057 2010  231    Rice  987.3236  495.4109
2058 2010  232    Rice 1002.5934  528.0006
2059 2010  233    Rice 1004.3322  510.6903
2060 2010  234    Rice  931.5692  463.2478
2061 2010  235    Rice  990.7067  504.2475
2062 2010  236    Rice 1039.5297  472.8271
2063 2010  237    Rice 1005.2963  509.8225
2064 2010  238    Rice  993.9902  488.3988
2065 2010  239    Rice  995.9472  501.6742
2066 2010  240    Rice  995.4297  512.6699
2067 2010  241    Rice  969.1527  465.7883
2068 2010  242    Rice 1064.2117  549.7734
2069 2010  243    Rice 1084.6654  566.0421
2070 2010  244    Rice  998.7302  493.7191
2071 2010  245    Rice  992.2757  463.7010
2072 2010  246    Rice 1024.8713  514.0116
2073 2010  247    Rice  996.2721  506.8717
2074 2010  248    Rice  985.3553  476.0162
2075 2010  249    Rice 1016.1350  496.8951
2076 2010  250    Rice  980.0528  538.7452
2077 2010  251    Rice 1016.0510  525.4699
2078 2010  252    Rice 1022.5108  527.5347
2079 2010  253    Rice  938.5556  430.4211
2080 2010  254    Rice  962.3239  439.4096
2081 2010  255    Rice  974.0974  470.1050
2082 2010  256    Rice 1028.7061  525.1032
2083 2010  257    Rice 1041.7831  534.2024
2084 2010  258    Rice 1051.2558  526.7618
2085 2010  259    Rice 1019.7965  517.1226
2086 2010  260    Rice 1037.3956  496.2119
2087 2010  261    Rice  977.6289  505.9165
2088 2010  262    Rice  973.4894  440.7200
2089 2010  263    Rice 1015.4073  499.5540
2090 2010  264    Rice  995.4375  493.6579
2091 2010  265    Rice 1034.7833  501.9184
2092 2010  266    Rice 1014.3156  496.2782
2093 2010  267    Rice 1052.3186  540.1559
2094 2010  268    Rice  995.8123  474.6928
2095 2010  269    Rice 1012.5137  432.3676
2096 2010  270    Rice 1046.8367  499.2294
2097 2010  271    Rice 1031.9303  502.2174
2098 2010  272    Rice 1053.4136  527.6371
2099 2010  273    Rice 1038.1649  504.3097
2100 2010  274    Rice 1026.7119  534.5079
2101 2010  275    Rice  985.4237  485.2781
2102 2010  276    Rice  985.8889  401.7649
2103 2010  277    Rice 1029.7755  487.4753
2104 2010  278    Rice 1041.8793  529.0817
2105 2010  279    Rice 1005.2134  497.1674
2106 2010  280    Rice  987.1878  486.4047
2107 2010  281    Rice 1057.8227  556.2252
2108 2010  282    Rice  982.4541  460.3665
2109 2010  283    Rice  965.5379  402.0268
2110 2010  284    Rice 1019.7098  491.6662
2111 2010  285    Rice 1039.7492  518.7318
2112 2010  286    Rice 1006.3401  480.3852
2113 2010  287    Rice  967.5592  517.9378
2114 2010  288    Rice 1015.6133  544.2411
2115 2010  289    Rice  936.0909  457.5243
2116 2010  290    Rice  954.7155  379.3420
2117 2010  291    Rice  995.5796  515.4477
2118 2010  292    Rice 1052.6403  538.2131
2119 2010  293    Rice  991.6844  477.2264
2120 2010  294    Rice 1029.4021  534.8851
2121 2010  295    Rice 1023.0046  534.8705
2122 2010  296    Rice  951.6283  462.6302
2123 2010  297    Rice  965.7984  457.4538
2124 2010  298    Rice 1018.0906  485.4672
2125 2010  299    Rice 1072.0821  551.0739
2126 2010  300    Rice 1008.0491  519.0066
2127 2010  301    Rice 1049.4729  539.9596
2128 2010  302    Rice 1027.1210  531.3277
2129 2010  303    Rice 1003.8783  533.1524
2130 2010  304    Rice  966.9823  423.7880
2131 2010  305    Rice  986.7047  479.3099
2132 2010  306    Rice 1030.2088  546.5513
2133 2010  307    Rice 1008.7690  500.9286
2134 2010  308    Rice 1007.2294  510.1902
2135 2010  309    Rice  975.6037  479.9901
2136 2010  310    Rice 1035.7722  430.7502
2137 2010  311    Rice 1013.9924  488.7231
2138 2010  312    Rice 1045.6164  582.3664
2139 2010  313    Rice 1055.0281  574.8216
2140 2010  314    Rice 1002.8471  533.6503
2141 2010  315    Rice 1021.4354  527.1325
2142 2010  316    Rice 1023.0315  546.2431
2143 2010  317    Rice  940.9600  479.0101
2144 2010  318    Rice  933.3636  369.0504
2145 2010  319    Rice 1008.5698  520.3930
2146 2010  320    Rice 1031.5725  526.4718
2147 2010  321    Rice  927.1469  491.5492
2148 2010  322    Rice  999.5117  507.7017
2149 2010  323    Rice 1015.6348  561.9251
2150 2010  324    Rice 1032.5655  557.4616
2151 2010  325    Rice  935.2177  363.0981
