date,Wheat_Lokwan,Wheat_Rajasthan Tukdi,Onion_Other,Wheat_Other,Potato_Other,Banana_Other
2008-03-01,10.6,11.0,4.5,12.1325,4.5,13.0
2008-03-02,10.483333333333333,10.916666666666668,4.0,12.055,4.5,13.0
2008-03-03,10.366666666666667,10.833333333333332,4.0,11.9775,4.3,13.0
2008-03-04,10.25,10.75,4.0,11.9,4.5,14.0
2008-03-05,10.8,10.9,4.5,12.0,3.0,15.5
2008-03-06,10.783333333333333,11.033333333333333,4.5,12.033333333333333,4.3,15.5
2008-03-07,10.766666666666667,11.166666666666668,4.0,12.066666666666668,3.5,15.0
2008-03-08,10.75,11.3,4.0,12.1,3.7,14.77
2008-03-09,10.81,11.34,4.3,12.136666666666667,4.0,13.5
2008-03-10,10.87,11.38,4.0,12.173333333333332,3.4,15.0
2008-03-11,10.93,11.42,4.15,12.21,4.0,15.6
2008-03-12,10.99,11.46,4.6,12.1575,4.0,16.2
2008-03-13,11.05,11.5,4.0,12.105,3.5,16.8
2008-03-14,11.0,11.75,4.75,12.0525,3.9,13.0
2008-03-15,10.6,11.75,5.0,12.0,4.4,13.236
2008-03-16,10.6,11.72,5.25,11.916666666666668,4.0,13.472
2008-03-17,10.6,11.69,4.5,11.833333333333332,4.0,13.708
2008-03-18,10.6,11.66,5.2,11.75,3.7,13.944
2008-03-19,10.6,11.63,5.45,11.5,3.5,14.18
2008-03-20,10.6,11.6,5.0,11.568333333333333,3.15,15.4
2008-03-21,10.58,11.53,4.5,11.636666666666667,3.5,16.0
2008-03-22,10.56,11.46,5.0,11.705,3.5,13.0
2008-03-23,10.54,11.39,5.0,11.773333333333332,3.6,14.0
2008-03-24,10.52,11.32,5.0,11.841666666666667,3.5,15.0
2008-03-25,10.5,11.25,5.3,11.91,3.3,16.0
2008-03-26,10.5,11.6,5.3,11.71,3.4,10.0
2008-03-27,10.5,11.6,5.3,11.61,3.5,15.5
2008-03-28,10.5,11.6,5.0,11.75,3.12,12.75
2008-03-29,10.5,11.6,5.0,11.5,4.0,14.76
2008-03-30,10.5,11.6,5.0,11.666666666666668,3.5,13.0
2008-03-31,10.5,11.6,5.0,11.833333333333332,3.75,15.0
2008-04-01,10.5,11.6,4.6,12.0,3.0,15.0
2008-04-02,10.5,11.6,5.0,11.61,3.5,13.5
2008-04-03,10.5,11.6,5.3,11.5,3.5,15.2
2008-04-04,10.5,11.75,5.0,12.0,3.5,15.55
2008-04-05,10.5,12.0,5.0,12.0,4.0,13.5
2008-04-06,10.45,11.916666666666668,5.5,11.833333333333332,3.5,17.49
2008-04-07,10.4,11.833333333333332,5.0,11.666666666666668,3.5,17.75875
2008-04-08,10.35,11.75,5.0,11.5,4.0,18.0275
2008-04-09,10.3,12.0,5.2,11.6,3.6,18.29625
2008-04-10,10.45,12.0,5.0,11.669230769230769,3.25,18.565
2008-04-11,10.25,11.75,5.0,11.738461538461538,3.65,18.83375
2008-04-12,10.25,11.75,5.0,11.807692307692307,3.5,19.1025
2008-04-13,10.1875,11.65,5.0,11.876923076923076,3.6,19.37125
2008-04-14,10.125,11.55,5.0,11.946153846153846,3.3,19.64
2008-04-15,10.0625,11.45,5.0,12.015384615384615,3.6,19.09
2008-04-16,10.0,11.35,5.0,12.084615384615386,3.5,16.5
2008-04-17,10.0,11.35,5.0,12.153846153846155,3.7,16.5
2008-04-18,10.0,11.25,5.0,12.223076923076926,3.7,18.4
2008-04-19,10.0,11.25,5.0,12.292307692307695,3.6,14.0
2008-04-20,10.166666666666666,11.333333333333332,4.65,12.361538461538462,3.4,18.26
2008-04-21,10.333333333333332,11.416666666666668,5.0,12.430769230769231,3.75,18.0
2008-04-22,10.5,11.5,4.55,12.5,3.5,13.4
2008-04-23,10.5,11.2,4.5,12.0,3.5,19.07
2008-04-24,10.0,11.25,4.41,12.5,3.5,15.0
2008-04-25,10.0,11.5,4.5,12.5,3.9,16.5
2008-04-26,10.0,11.35,4.5,12.11,3.5,14.0
2008-04-27,10.033333333333333,11.4,4.0,12.167142857142858,3.7,14.5
2008-04-28,10.066666666666666,11.45,4.6,12.224285714285712,3.733333333333333,14.0
2008-04-29,10.1,11.5,4.68,12.28142857142857,3.766666666666667,13.0
2008-04-30,10.125,11.475,4.5,12.338571428571427,3.8,12.6
2008-05-01,10.15,11.45,4.65,12.395714285714286,3.33,14.5
2008-05-02,10.175,11.425,4.6,12.452857142857145,3.5,15.0
2008-05-03,10.2,11.4,4.35,12.51,3.6,15.0
2008-05-04,10.133333333333333,11.433333333333332,4.3,12.456666666666667,3.7,12.62
2008-05-05,10.066666666666666,11.466666666666667,4.5,12.403333333333332,3.8,14.0
2008-05-06,10.0,11.5,4.35,12.35,3.4,11.75
2008-05-07,10.1,11.4,4.6,12.01,3.5,13.0
2008-05-08,10.05,11.25,4.0,12.206666666666667,2.9,14.0
2008-05-09,10.0,11.2,4.0,12.403333333333332,3.9,13.36
2008-05-10,10.025,11.2,4.0,12.6,4.0,16.36
2008-05-11,10.05,11.2,4.0,12.566666666666668,3.5,16.09
2008-05-12,10.075,11.2,4.0,12.533333333333333,4.0,13.85
2008-05-13,10.1,11.2,4.0,12.5,4.0,15.5
2008-05-14,10.05,11.2,4.2,12.11,3.75,14.7
2008-05-15,10.0,11.25,4.2,11.5,3.75,13.5
2008-05-16,10.0,11.2,4.25,11.9,4.0,15.0
2008-05-17,10.0,11.0,4.0,12.0,3.75,14.23
2008-05-18,9.95,11.033333333333333,4.0,11.833333333333332,4.0,15.71
2008-05-19,9.9,11.066666666666668,4.15,11.666666666666668,3.6,14.67
2008-05-20,9.85,11.1,4.3,11.5,4.0,16.8
2008-05-21,9.4,11.0,4.3,11.6,3.6,15.0
2008-05-22,9.3,10.85,4.0,11.67,3.3,13.0
2008-05-23,9.5,10.9,4.5,11.74,3.75,15.3
2008-05-24,9.7,11.05,4.5,11.81,4.0,15.0
2008-05-25,9.716666666666667,11.0,4.5,11.694285714285714,3.5,18.03
2008-05-26,9.733333333333334,10.95,4.5,11.57857142857143,4.0,16.0
2008-05-27,9.75,10.9,4.25,11.462857142857144,4.0,18.2
2008-05-28,9.75,10.9,4.5,11.347142857142858,4.5,16.0
2008-05-29,9.6,11.1,5.0,11.231428571428573,4.5,17.3
2008-05-30,9.5,10.9,4.5,11.115714285714288,3.85,16.91
2008-05-31,9.5,10.9,4.333333333333333,11.0,4.0,17.77
2008-06-01,9.583333333333334,10.85,4.166666666666667,11.375,4.15,18.63
2008-06-02,9.666666666666666,10.8,4.0,11.75,4.3,19.49
2008-06-03,9.75,10.75,4.0,12.125,4.0,16.0
2008-06-04,10.0,10.9,4.5,12.5,4.3,15.0
2008-06-05,10.0,10.5,4.32,11.35,4.3,15.0
2008-06-06,10.0,10.5,4.5,12.0,4.5,15.0
2008-06-07,10.05,10.75,4.3,12.0,4.6,15.0
2008-06-08,10.066666666666666,10.75,4.5,11.916666666666668,4.0,16.0
2008-06-09,10.083333333333334,10.75,4.75,11.833333333333332,4.5,16.76
2008-06-10,10.1,10.75,4.5,11.75,4.5,16.0
2008-06-11,10.1,10.9,5.0,11.783333333333333,4.5,15.3
2008-06-12,10.0,10.85,5.0,11.816666666666668,4.2,12.5
2008-06-13,10.1,11.0,5.0,11.85,4.5,14.5
2008-06-14,10.1,10.875,5.0,11.5,4.0,14.31
2008-06-15,10.1,10.75,5.1,11.703333333333333,4.1,14.286666666666667
2008-06-16,10.1,10.625,5.2,11.906666666666668,4.2,14.263333333333332
2008-06-17,10.1,10.5,5.3,12.11,4.3,14.24
2008-06-18,10.15,11.25,5.0,11.75,3.75,17.82
2008-06-19,10.2,11.0,5.3,11.7,4.6,14.73
2008-06-20,10.35,11.1,5.0,12.11,4.5,15.35
2008-06-21,10.35,10.6,5.0,11.75,4.0,16.01
2008-06-22,10.4,10.466666666666667,5.5,11.75,4.5,15.6
2008-06-23,10.45,10.333333333333332,5.25,11.75,4.15,17.0
2008-06-24,10.5,10.2,5.0,11.75,4.3,15.8
2008-06-25,10.4,10.25,5.0,12.5,4.25,15.57
2008-06-26,10.3,10.05,4.9,12.0,4.166666666666667,15.046666666666667
2008-06-27,10.35,9.9,4.8,11.5,4.083333333333333,14.523333333333332
2008-06-28,10.2,10.0,4.7,11.4,4.0,14.0
2008-06-29,10.233333333333334,10.016666666666666,5.5,11.466666666666667,4.0,13.0
2008-06-30,10.266666666666667,10.033333333333333,5.5,11.533333333333333,4.066666666666666,13.216666666666667
2008-07-01,10.3,10.05,5.5,11.6,4.133333333333333,13.433333333333332
2008-07-02,10.15,9.9,5.5,11.75,4.2,13.65
2008-07-03,10.15,10.25,5.5,12.0,4.0,12.5
2008-07-04,9.9,9.9,6.0,11.91,4.0,10.35
2008-07-05,10.5,10.25,5.94,12.0,4.3,14.65
2008-07-06,10.533333333333333,10.316666666666668,5.5,11.936666666666667,4.3,13.4
2008-07-07,10.566666666666668,10.383333333333333,5.8,11.873333333333333,4.0,14.5
2008-07-08,10.6,10.45,5.3,11.81,4.2,14.5
2008-07-09,10.75,10.25,6.0,11.7,4.2,13.5
2008-07-10,10.45,10.2,6.0,11.68,4.0,15.5
2008-07-11,10.6,10.55,6.246666666666666,11.71,4.0,16.136666666666667
2008-07-12,10.75,10.55,6.493333333333334,12.0,4.0,16.773333333333333
2008-07-13,10.75,10.483333333333333,6.74,12.175,4.0,17.41
2008-07-14,10.75,10.416666666666668,5.75,12.35,4.0,14.5
2008-07-15,10.75,10.35,7.5,12.525,4.2,12.5
2008-07-16,10.65,10.55,7.5,12.7,4.133333333333333,12.5
2008-07-17,10.65,10.25,7.5,12.25,4.066666666666666,12.5
2008-07-18,10.7,10.3,7.5,13.0,4.0,12.5
2008-07-19,10.65,10.35,7.5,13.26,3.6,13.5
2008-07-20,10.683333333333332,10.333333333333332,7.0,13.173333333333332,3.7,13.0
2008-07-21,10.716666666666667,10.316666666666668,7.0,13.086666666666668,4.0,14.4
2008-07-22,10.75,10.3,7.0,13.0,4.0,15.4
2008-07-23,11.0,10.3,7.0,12.979285714285714,4.0,16.68
2008-07-24,10.95,10.25,7.5,12.958571428571426,4.0,15.5
2008-07-25,10.8,10.4,8.5,12.937857142857142,3.5,12.5
2008-07-26,10.75,10.1,7.2,12.917142857142858,4.0,15.5
2008-07-27,10.683333333333332,10.216666666666667,7.2,12.89642857142857,3.5,12.5
2008-07-28,10.616666666666667,10.333333333333332,7.3,12.875714285714285,3.7,16.5
2008-07-29,10.55,10.45,8.59,12.855,3.7,14.82
2008-07-30,10.6,10.2,9.0,12.834285714285713,3.6,15.0
2008-07-31,10.8,10.25,8.5,12.813571428571427,3.6,15.6
2008-08-01,10.65,10.45,9.25,12.792857142857144,3.5,14.0
2008-08-02,10.7,10.3,8.5,12.772142857142859,3.6,17.75
2008-08-03,10.716666666666667,10.45,8.5,12.751428571428573,3.433333333333333,15.833333333333332
2008-08-04,10.733333333333333,10.6,8.5,12.730714285714289,3.266666666666667,13.916666666666668
2008-08-05,10.75,10.75,8.5,12.71,3.1,12.0
2008-08-06,10.65,10.25,8.7,12.5,3.5,15.2
2008-08-07,10.75,10.5,8.834285714285715,12.15,3.4714285714285715,14.905714285714287
2008-08-08,10.4,10.2,8.96857142857143,12.61,3.4428571428571426,14.61142857142857
2008-08-09,10.75,10.35,9.102857142857145,11.75,3.4142857142857146,14.317142857142859
2008-08-10,10.633333333333333,10.366666666666667,9.237142857142855,11.77,3.3857142857142857,14.022857142857141
2008-08-11,10.516666666666667,10.383333333333333,9.371428571428572,11.79,3.3571428571428568,13.72857142857143
2008-08-12,10.4,10.4,9.505714285714284,11.81,3.3285714285714283,13.434285714285714
2008-08-13,10.9,10.75,9.64,11.805714285714286,3.3,13.14
2008-08-14,10.7,10.65,9.548571428571428,11.801428571428573,3.3285714285714283,13.19142857142857
2008-08-15,10.7,10.62,9.457142857142856,11.797142857142855,3.3571428571428568,13.242857142857142
2008-08-16,10.7,10.59,9.365714285714283,11.792857142857144,3.3857142857142857,13.294285714285715
2008-08-17,10.7,10.56,9.274285714285714,11.788571428571426,3.4142857142857146,13.345714285714287
2008-08-18,10.7,10.53,9.182857142857145,11.784285714285714,3.4428571428571426,13.397142857142859
2008-08-19,10.7,10.5,9.09142857142857,11.78,3.4714285714285715,13.448571428571427
2008-08-20,10.75,10.7,9.0,11.775714285714288,3.5,13.5
2008-08-21,10.85,10.55,9.0,11.77142857142857,3.5,13.0
2008-08-22,10.82857142857143,10.564285714285713,9.0,11.767142857142858,3.5,13.5
2008-08-23,10.807142857142857,10.57857142857143,9.2,11.762857142857142,4.0,15.5
2008-08-24,10.785714285714288,10.592857142857143,9.1,11.758571428571427,3.8866666666666663,14.333333333333332
2008-08-25,10.764285714285712,10.607142857142858,9.0,11.754285714285713,3.773333333333333,13.166666666666668
2008-08-26,10.742857142857142,10.621428571428572,8.9,11.75,3.66,12.0
2008-08-27,10.721428571428572,10.635714285714286,9.4,11.821428571428573,3.5,13.0
2008-08-28,10.7,10.65,9.8,11.892857142857142,3.5,14.0
2008-08-29,10.8,10.45,9.4,11.964285714285715,3.35,12.0
2008-08-30,10.725,10.425,8.75,12.035714285714285,3.5,12.0
2008-08-31,10.65,10.4,8.566666666666666,12.107142857142858,3.5,12.166666666666668
2008-09-01,10.575,10.375,8.383333333333333,12.178571428571427,3.5,12.333333333333332
2008-09-02,10.5,10.35,8.2,12.25,3.5,12.5
2008-09-03,10.466666666666667,10.266666666666667,10.1,12.178571428571427,3.65,12.0
2008-09-04,10.433333333333332,10.183333333333334,10.3,12.107142857142858,3.64,10.0
2008-09-05,10.4,10.1,9.7,12.035714285714285,3.5,12.0
2008-09-06,10.5,10.3,9.84,11.964285714285715,3.7,12.23
2008-09-07,10.583333333333332,10.483333333333333,9.853333333333332,11.892857142857142,3.533333333333333,12.153333333333332
2008-09-08,10.666666666666668,10.666666666666668,9.866666666666667,11.821428571428573,3.3666666666666667,12.076666666666668
2008-09-09,10.75,10.85,9.88,11.75,3.2,12.0
2008-09-10,10.6,10.75,9.55,11.75,3.77,12.0
2008-09-11,10.25,10.25,8.5,11.5,3.5,11.3
2008-09-12,9.75,10.25,9.8,11.518333333333333,3.5,12.6
2008-09-13,10.5,10.35,9.0,11.536666666666667,3.4,11.6
2008-09-14,10.416666666666668,10.316666666666668,8.666666666666666,11.555,3.433333333333333,12.066666666666668
2008-09-15,10.333333333333332,10.283333333333333,8.333333333333334,11.573333333333332,3.466666666666667,12.533333333333333
2008-09-16,10.25,10.25,8.0,11.591666666666667,3.5,13.0
2008-09-17,9.7,10.3,8.25,11.61,3.5,12.0
2008-09-18,10.15,9.9,8.6,11.71,3.6,12.0
2008-09-19,10.6,10.65,8.7,11.31,3.6,12.7
2008-09-20,10.75,10.65,9.02,11.0,3.6,10.6
2008-09-21,10.8,10.766666666666667,8.933333333333334,11.083333333333332,3.6,11.3
2008-09-22,10.85,10.883333333333333,8.846666666666666,11.166666666666668,3.6,12.0
2008-09-23,10.9,11.0,8.76,11.25,3.6,12.7
2008-09-24,10.85,11.2,9.0,11.31,3.5,14.0
2008-09-25,10.75,11.2,9.5,11.11,3.5,12.5
2008-09-26,10.5,11.05,8.5,11.088,3.5,12.0
2008-09-27,10.6,10.9,8.5,11.066,3.8,12.5
2008-09-28,10.591666666666667,10.929166666666667,8.5,11.044,3.7,12.74
2008-09-29,10.583333333333332,10.958333333333332,8.5,11.022,3.6,12.98
2008-09-30,10.575,10.9875,8.5,11.0,3.5,13.22
2008-10-01,10.566666666666668,11.016666666666667,8.5,10.91,3.6,15.0
2008-10-02,10.558333333333332,11.045833333333333,9.0,10.91,3.3,15.5
2008-10-03,10.55,11.075,8.51,10.91,3.3,14.0
2008-10-04,10.541666666666668,11.104166666666668,8.4,10.91,3.4,12.2
2008-10-05,10.533333333333333,11.133333333333333,8.266666666666666,10.94,3.466666666666667,12.3
2008-10-06,10.525,11.1625,8.133333333333333,10.97,3.533333333333333,12.4
2008-10-07,10.516666666666667,11.191666666666668,8.0,11.0,3.6,12.5
2008-10-08,10.508333333333333,11.220833333333333,8.5,11.0,3.6,13.65
2008-10-09,10.5,11.25,8.88,11.0,3.8,17.0
2008-10-10,10.75,11.0,8.0,11.0,3.5,15.7
2008-10-11,11.0,11.25,7.0,11.0,3.35,13.33
2008-10-12,10.916666666666668,11.166666666666668,7.17,11.016666666666667,3.385,13.486
2008-10-13,10.833333333333332,11.083333333333332,7.34,11.033333333333333,3.42,13.642
2008-10-14,10.75,11.0,7.51,11.05,3.455,13.798
2008-10-15,10.75,11.25,7.68,11.033333333333333,3.49,13.954
2008-10-16,10.6,11.25,7.85,11.016666666666667,3.525,14.11
2008-10-17,10.75,11.5,8.02,11.0,3.56,14.265999999999998
2008-10-18,10.5,11.5,8.19,10.7,3.595,14.422
2008-10-19,10.583333333333332,11.5,8.36,11.2,3.63,14.578
2008-10-20,10.666666666666668,11.5,8.53,11.133333333333333,3.665,14.734000000000002
2008-10-21,10.75,11.5,8.7,11.066666666666668,3.7,14.89
2008-10-22,10.6,11.25,8.8,11.0,3.3,16.55
2008-10-23,10.75,11.5,8.7,11.0155,3.5,13.0
2008-10-24,10.75,11.75,9.0,11.031,3.5,15.0
2008-10-25,11.0,11.75,8.0,11.046500000000002,3.6,13.5
2008-10-26,10.975,11.775,8.266666666666666,11.062,3.6,13.5
2008-10-27,10.95,11.8,8.533333333333333,11.0775,3.6,13.5
2008-10-28,10.925,11.825,8.8,11.093,3.6,13.5
2008-10-29,10.9,11.85,9.033333333333333,11.1085,3.566666666666667,14.0
2008-10-30,10.875,11.875,9.266666666666666,11.124,3.533333333333333,14.5
2008-10-31,10.85,11.9,9.5,11.1395,3.5,15.0
2008-11-01,10.825,11.925,9.0,11.155,3.3,13.0
2008-11-02,10.8,11.95,9.333333333333334,11.1705,3.3666666666666667,15.156666666666668
2008-11-03,10.775,11.975,9.666666666666666,11.186,3.433333333333333,17.313333333333333
2008-11-04,10.75,12.0,10.0,11.2015,3.5,19.47
2008-11-05,10.6,12.3,12.0,11.217,3.6,14.0
2008-11-06,10.75,11.5,11.0,11.2325,3.5,16.5
2008-11-07,10.8,11.75,11.0,11.248,3.5,18.3
2008-11-08,10.5,11.75,10.5,11.2635,3.5,14.4
2008-11-09,10.466666666666667,11.75,10.5,11.279000000000002,3.333333333333333,15.266666666666667
2008-11-10,10.433333333333332,11.75,10.5,11.2945,3.166666666666667,16.133333333333333
2008-11-11,10.4,11.75,10.5,11.31,3.0,17.0
2008-11-12,10.75,12.0,12.5,11.25,3.5,17.5
2008-11-13,10.75,11.75,14.0,11.5,3.5,15.0
2008-11-14,10.75,12.0,13.0,11.0,4.0,14.0
2008-11-15,10.75,11.75,13.0,11.31,3.5,17.0
2008-11-16,10.666666666666668,11.666666666666668,12.64,11.21,3.833333333333333,16.133333333333333
2008-11-17,10.583333333333332,11.583333333333332,12.28,11.186666666666667,4.166666666666667,15.266666666666667
2008-11-18,10.5,11.5,11.92,11.163333333333332,4.5,14.4
2008-11-19,10.75,11.25,12.0,11.14,4.0,13.5
2008-11-20,10.85,11.5,11.0,11.2,4.0,14.0
2008-11-21,10.6,11.25,12.0,11.0,4.0,17.34
2008-11-22,10.5,11.25,13.0,11.0,4.0,17.0
2008-11-23,10.533333333333333,11.25,11.5,11.0,3.0,14.5
2008-11-24,10.566666666666668,11.25,11.686,11.5,3.04,14.5
2008-11-25,10.6,11.25,11.872,11.14,3.08,14.5
2008-11-26,10.5,11.0,12.058,11.0,3.12,14.5
2008-11-27,10.75,11.25,12.244000000000002,10.9,3.16,14.5
2008-11-28,10.75,11.5,12.43,11.25,3.2,14.5
2008-11-29,10.55,10.75,12.4,11.21,2.7,16.5
2008-11-30,10.616666666666667,11.0,12.266666666666667,11.473333333333333,2.8833333333333333,15.466666666666667
2008-12-01,10.683333333333332,11.25,12.133333333333333,11.736666666666668,3.066666666666667,14.433333333333332
2008-12-02,10.75,11.5,12.0,12.0,3.25,13.4
2008-12-03,10.75,11.25,10.96,11.0,3.4,13.3
2008-12-04,10.8,11.5,10.5,11.4,3.2,14.75
2008-12-05,10.82857142857143,11.535714285714285,11.0,11.01,3.0,14.5
2008-12-06,10.857142857142858,11.571428571428573,12.0,10.9,2.7,14.5
2008-12-07,10.885714285714288,11.607142857142858,12.0,10.958333333333332,2.533333333333333,14.5
2008-12-08,10.914285714285713,11.642857142857142,12.0,11.016666666666667,2.3666666666666667,14.5
2008-12-09,10.942857142857143,11.678571428571427,12.0,11.075,2.2,14.5
2008-12-10,10.971428571428573,11.714285714285715,13.0,11.133333333333333,2.35,15.0
2008-12-11,11.0,11.75,11.5,11.191666666666668,2.5,12.5
2008-12-12,11.0,11.5,13.0,11.25,2.5,13.0
2008-12-13,11.1,11.75,13.5,11.51,2.3,12.7
2008-12-14,11.233333333333333,12.0,13.333333333333332,11.673333333333332,2.3666666666666667,13.633333333333333
2008-12-15,11.366666666666667,12.25,13.166666666666668,11.836666666666668,2.4333333333333336,14.566666666666668
2008-12-16,11.5,12.5,13.0,12.0,2.5,15.5
2008-12-17,11.75,12.5,13.0,11.25,2.0,15.5
2008-12-18,11.85,12.5,12.0,11.65,2.16,12.0
2008-12-19,11.75,12.25,12.57,11.81,2.25,13.0
2008-12-20,11.75,12.5,11.4,12.0,2.0,14.0
2008-12-21,11.666666666666668,12.333333333333332,11.933333333333332,12.05,2.0,13.5
2008-12-22,11.583333333333332,12.166666666666668,12.466666666666667,12.1,2.0,13.0
2008-12-23,11.5,12.0,13.0,12.15,2.0,12.5
2008-12-24,11.75,12.0,13.45,12.2,2.0,12.875
2008-12-25,11.583333333333332,11.833333333333332,13.9,12.25,2.0,13.25
2008-12-26,11.416666666666668,11.666666666666668,14.35,11.51,2.0,13.625
2008-12-27,11.25,11.5,14.8,11.81,2.0,14.0
2008-12-28,11.316666666666668,11.616666666666667,15.533333333333333,11.795,2.02,14.0
2008-12-29,11.383333333333333,11.733333333333333,16.266666666666666,11.78,2.04,14.0
2008-12-30,11.45,11.85,17.0,11.765,2.06,14.0
2008-12-31,11.5,12.0,15.35,11.75,2.08,13.7
2009-01-01,11.5,11.75,15.375,11.791666666666668,2.1,13.966666666666667
2009-01-02,11.75,12.25,15.4,11.833333333333332,2.12,14.233333333333333
2009-01-03,11.75,12.25,15.425,11.875,2.14,14.5
2009-01-04,11.583333333333332,12.166666666666668,15.45,11.916666666666668,2.16,14.766666666666667
2009-01-05,11.416666666666668,12.083333333333332,15.475,11.958333333333332,2.18,15.033333333333333
2009-01-06,11.25,12.0,15.5,12.0,2.2,15.3
2009-01-07,11.32,12.075,15.2,12.0,2.3,14.0
2009-01-08,11.39,12.15,15.0,13.0,2.3,15.0
2009-01-09,11.46,12.225,16.2,12.0,2.2,15.4
2009-01-10,11.53,12.3,15.55,13.0,2.2,16.86
2009-01-11,11.6,12.375,15.86,12.833333333333332,2.216666666666667,16.34
2009-01-12,11.67,12.45,16.17,12.666666666666668,2.2333333333333334,15.82
2009-01-13,11.74,12.525,16.48,12.5,2.25,15.3
2009-01-14,11.81,12.6,14.4,13.0,2.2,14.5
2009-01-15,11.88,12.675,15.5,12.666666666666668,2.2,14.0
2009-01-16,11.95,12.75,14.0,12.333333333333332,2.3,11.4
2009-01-17,11.5,12.25,14.62,12.0,2.2,11.5
2009-01-18,11.5,12.25,14.606666666666667,12.083333333333332,2.1333333333333333,11.666666666666668
2009-01-19,11.5,12.25,14.593333333333332,12.166666666666668,2.0666666666666664,11.833333333333332
2009-01-20,11.5,12.25,14.58,12.25,2.0,12.0
2009-01-21,11.75,12.0,14.5,13.0,2.2,11.4
2009-01-22,11.25,11.75,13.5,12.0,2.2,10.0
2009-01-23,11.5,12.25,13.3,12.55,2.0,10.0
2009-01-24,11.5,12.0,14.0,11.9,2.0,10.0
2009-01-25,11.5,11.9375,13.733333333333333,11.9525,2.0,11.333333333333332
2009-01-26,11.5,11.875,13.466666666666667,12.005,2.0,12.666666666666668
2009-01-27,11.5,11.8125,13.2,12.0575,2.0,14.0
2009-01-28,11.5,11.75,13.0,12.11,2.0,12.5
2009-01-29,11.5,12.25,13.2,11.71,2.1,13.0
2009-01-30,11.75,12.0,12.9,11.71,2.0,12.0
2009-01-31,11.25,11.75,12.5,12.25,2.2,12.0
2009-02-01,11.25,11.75,12.213333333333333,12.166666666666668,2.1333333333333333,12.666666666666668
2009-02-02,11.25,11.75,11.926666666666668,12.083333333333332,2.0666666666666664,13.333333333333332
2009-02-03,11.25,11.75,11.64,12.0,2.0,14.0
2009-02-04,11.5,11.75,11.5,12.5,2.0,15.0
2009-02-05,11.25,12.0,12.9,11.75,2.0,12.0
2009-02-06,11.5,11.75,12.5,12.5,2.2,14.0
2009-02-07,11.25,12.0,11.7,12.4525,2.11,12.7
2009-02-08,11.166666666666668,11.916666666666668,11.4,12.405,2.0733333333333333,12.566666666666668
2009-02-09,11.083333333333332,11.833333333333332,11.1,12.3575,2.036666666666666,12.433333333333332
2009-02-10,11.0,11.75,10.8,12.31,2.0,12.3
2009-02-11,11.0,11.75,10.8,11.75,2.1,12.0
2009-02-12,11.0,12.0,10.73,12.51,2.0,12.5
2009-02-13,11.25,12.2,10.7,12.5,2.4,13.0
2009-02-14,11.25,11.75,10.5,12.51,2.35,11.4
2009-02-15,11.233333333333333,12.616666666666667,10.666666666666668,12.5075,2.3,11.716666666666667
2009-02-16,11.216666666666667,13.483333333333333,10.833333333333332,12.505,2.25,12.033333333333333
2009-02-17,11.2,14.35,11.0,12.5025,2.2,12.35
2009-02-18,11.3,12.4,10.75,12.5,2.3,13.5
2009-02-19,10.3,12.3,12.5,12.63,2.56,13.3
2009-02-20,10.9,12.0,12.0,12.26,2.6,12.0
2009-02-21,11.6,11.9,12.2,12.5,2.51,13.5
2009-02-22,11.45,11.775,12.333333333333332,12.566666666666668,2.5066666666666664,13.666666666666668
2009-02-23,11.3,11.65,12.466666666666667,12.633333333333333,2.5033333333333334,13.833333333333332
2009-02-24,11.15,11.525,12.6,12.7,2.5,14.0
2009-02-25,11.0,11.4,12.9,12.38,2.5,12.35
2009-02-26,11.0,11.75,14.0,12.75,2.5,13.8
2009-02-27,11.25,12.0,14.0,12.5,2.5,12.9
2009-02-28,11.25,12.0,14.0,12.5,2.6,14.0
2009-03-01,11.25,12.233333333333333,14.0,12.166666666666668,2.566666666666667,13.5
2009-03-02,11.25,12.466666666666667,14.0,11.833333333333332,2.533333333333333,13.0
2009-03-03,11.25,12.7,14.0,11.5,2.5,12.5
2009-03-04,11.25,12.0,13.5,11.5,2.3,12.0
2009-03-05,11.25,12.75,13.4,12.5,2.5,12.5
2009-03-06,11.25,12.5,12.5,12.4,2.6,13.5
2009-03-07,11.25,13.0,12.0,12.81,2.6,12.3
2009-03-08,11.208333333333332,13.0,11.857142857142858,12.675,2.6214285714285714,12.685714285714289
2009-03-09,11.166666666666668,13.0,11.714285714285715,12.54,2.642857142857143,13.071428571428573
2009-03-10,11.125,13.0,11.571428571428573,12.405,2.6642857142857146,13.457142857142856
2009-03-11,11.083333333333332,13.0,11.428571428571427,12.27,2.685714285714285,13.842857142857142
2009-03-12,11.041666666666668,13.0,11.285714285714285,12.135,2.7071428571428573,14.22857142857143
2009-03-13,11.0,13.0,11.142857142857142,12.0,2.728571428571428,14.614285714285714
2009-03-14,11.0,12.75,11.0,12.5,2.75,15.0
2009-03-15,11.083333333333332,13.0,11.1,12.5,2.8,14.666666666666668
2009-03-16,11.166666666666668,13.25,11.2,12.5,2.85,14.333333333333332
2009-03-17,11.25,13.5,11.3,12.5,2.9,14.0
2009-03-18,11.25,13.5,11.0,12.5,3.0,14.25
2009-03-19,11.5,13.75,11.5,12.0,3.0,14.0
2009-03-20,11.5,13.5,11.9,12.0,2.7,12.7
2009-03-21,11.5,13.25,11.0,12.0,3.0,14.2
